# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:22:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 110710
# output
#   file = output_2.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.171351
# Diagonal elements of inverse mass matrix:
# 0.0680386, 0.126595, 0.0897504, 0.023853, 0.108287, 0.228541, 0.110284, 0.143506, 0.256485, 0.133517, 0.227386
-485.493,0.981469,0.171351,5,31,0,488.565,-1.36709,0.930038,1.97605,-1.49961,1.41973,3.16904,-0.411143,-0.684288,-0.78896,-0.578893,-1.16309
-486.766,0.956417,0.171351,4,15,0,488.366,-1.50027,0.887109,2.09565,-1.45791,1.41473,3.10087,-0.325529,-0.595664,-0.454628,-0.575607,-1.34472
-488.504,0.774051,0.171351,4,15,0,491.7,-1.37325,1.04575,2.28161,-1.47008,1.16431,3.56839,-0.7324,-0.169447,-0.760137,-0.999616,-1.37421
-487.77,0.994625,0.171351,4,31,0,492.571,-1.35848,0.907406,2.01972,-1.45341,0.86109,3.36352,-0.396269,-0.151683,-0.979358,-0.0948127,-1.70601
-489.593,0.990898,0.171351,4,31,0,494.639,-0.743933,0.619272,1.25093,-1.56003,0.96951,3.34873,0.0699704,-0.423789,-1.36032,-0.106637,-1.14813
-493.619,0.987735,0.171351,4,15,0,497.385,-0.704032,0.589379,1.05031,-1.56901,0.68795,4.2297,0.0332388,-0.436878,-1.83765,0.281423,-1.0051
-488.082,0.966259,0.171351,4,15,0,497.184,-0.992449,1.2054,1.62461,-1.76654,0.615415,3.49066,-0.413932,-0.542276,-1.53992,0.0462983,-1.16317
-489.959,0.919746,0.171351,5,31,0,492.1,-1.04137,1.01818,1.71848,-1.71743,0.836302,3.37273,-0.939576,-0.0935005,-1.15861,0.289142,-0.976021
-488.112,0.9896,0.171351,5,31,0,493.822,-1.67065,0.981905,2.15894,-1.43231,1.12015,4.17786,-0.396677,-0.230457,-1.12704,-0.686913,-2.01913
-487.872,0.999256,0.171351,4,31,0,490.451,-1.37747,0.962828,2.19622,-1.52086,0.974408,3.91804,-0.671349,-0.255047,-1.55178,-0.410482,-2.03416
-487.993,0.99723,0.171351,4,31,0,491.557,-1.29174,0.723659,2.07671,-1.50354,1.12952,3.31303,-0.530107,0.268606,-1.20922,-0.764657,-0.918822
-491.059,0.994569,0.171351,4,15,0,493.818,-1.32035,0.950355,1.65027,-1.13434,0.996149,3.70502,-0.269095,-0.625893,-1.86245,0.038464,-1.38994
-495.451,0.64742,0.171351,5,31,0,501.334,-1.22538,1.20491,2.22105,-1.87148,0.811499,3.26232,-1.30611,-0.254874,-0.964052,-0.15356,0.131604
-487.364,0.967287,0.171351,4,15,0,499.137,-1.16278,1.30148,2.05271,-1.7113,0.95429,3.83398,-0.759607,-0.703051,-1.50077,-0.427637,-1.59915
-485.1,0.962323,0.171351,4,31,0,492.481,-1.45114,1.09105,2.15995,-1.4414,1.18253,3.28702,-0.806369,-0.254331,-1.06931,-0.744867,-1.24758
-486.287,0.893329,0.171351,5,31,0,489.086,-1.23703,0.978321,2.15333,-1.75583,1.04486,4.04682,-0.634316,-0.148823,-1.55519,-0.531625,-1.29836
-488.011,0.938763,0.171351,4,15,0,490.715,-1.18864,0.986222,2.04308,-1.78462,1.01763,3.76555,-0.557499,-0.360197,-1.62935,-0.75628,-0.884041
-488.713,0.994612,0.171351,4,31,0,492.772,-1.16768,0.982794,2.0061,-1.68687,1.30075,3.72841,-0.745588,-0.480738,-1.80544,-0.618805,-0.355805
-488.258,0.870652,0.171351,4,15,0,492.298,-1.55108,1.07516,2.22793,-1.30927,0.955922,3.66127,-0.760225,-0.349187,-0.987892,-0.247572,-2.05518
-486.584,0.902482,0.171351,4,31,0,492.149,-1.3868,1.14056,1.79049,-1.29288,1.22543,3.53347,-0.392865,-0.608959,-1.48975,-0.355206,-0.772602
-484.582,0.992272,0.171351,4,31,0,489.777,-1.09358,0.913732,1.80005,-1.60909,0.985954,3.2793,-0.500395,-0.33109,-1.05727,-0.347572,-1.22991
-488.31,0.859241,0.171351,4,15,0,490.173,-1.10955,0.470073,1.77916,-1.42115,0.888546,2.58296,-0.155265,0.0238832,-0.462761,-0.512562,-0.99995
-488.123,1,0.171351,5,31,0,493.903,-1.06119,0.746906,1.68419,-1.6768,0.808035,4.07029,-0.0425389,-0.182574,-1.63514,-0.382953,-1.95365
-490.271,0.831775,0.171351,5,31,0,497.94,-1.65487,1.55738,2.4363,-1.45446,1.61174,3.48932,-1.18991,-0.635034,-1.75502,-0.90951,-0.383011
-490.681,0.989218,0.171351,4,31,0,495.51,-1.55457,1.78573,2.44931,-1.49677,1.56604,3.73867,-1.33412,-1.11802,-1.8108,-0.745266,-1.015
-487.815,0.994313,0.171351,4,15,0,494.304,-1.89671,1.61341,2.43632,-1.59434,1.4023,4.19432,-1.11302,-0.724268,-1.83672,-0.377737,-1.05571
-489.622,0.891884,0.171351,5,31,0,494.229,-1.77062,1.03871,2.22515,-1.51667,1.64709,4.61975,0.0522793,-0.670662,-2.23132,-1.01174,-1.97823
-487.471,0.999572,0.171351,4,15,0,491.573,-1.43462,0.987809,2.21458,-1.46022,1.63764,4.25612,-0.525038,-0.591018,-1.7695,-1.04289,-1.88793
-487.153,0.961709,0.171351,4,15,0,491.302,-1.45452,1.0856,2.18726,-1.45642,1.48651,4.22486,-0.464651,-0.537062,-1.59025,-1.05828,-2.1827
-489.652,0.944494,0.171351,5,47,0,494.013,-1.26189,0.618881,2.20858,-1.31811,1.20022,3.05604,-0.586147,0.0302258,-0.434134,-1.18616,-1.14446
-486.626,0.995703,0.171351,5,31,0,492.702,-1.29866,1.16907,1.90534,-1.56392,0.903643,3.27096,-0.953481,-0.411554,-0.771096,0.0257436,-1.19486
-489.474,0.893038,0.171351,5,31,0,492.585,-1.50057,1.07161,2.15785,-1.62915,0.987951,4.52494,-0.398777,-0.216746,-1.45976,-0.749282,-2.23795
-493.234,0.902252,0.171351,4,15,0,496.891,-1.62904,0.72031,2.51869,-1.70391,1.33882,4.82598,-0.564263,0.035469,-2.0294,-0.479953,-1.86587
-492.098,0.937565,0.171351,5,31,0,500.869,-1.56437,1.17985,2.63697,-1.39944,1.38924,3.38333,-1.2436,-0.586795,-0.81697,-1.07474,-1.78626
-494.287,0.934141,0.171351,4,15,0,497.81,-1.56918,1.14999,2.63576,-1.35621,1.31767,3.39834,-1.27767,-0.537337,-0.703673,-1.1367,-1.7422
-490.508,0.982809,0.171351,3,7,0,496.982,-1.70961,1.19121,2.6588,-1.32289,1.45648,3.26788,-1.13185,-0.25724,-0.876602,-0.754791,-1.57459
-487.318,0.998812,0.171351,5,31,0,492.829,-1.58069,0.800393,2.36139,-1.41191,1.44225,3.70828,-0.415556,0.050714,-1.15528,-1.0167,-1.47846
-488.394,0.930039,0.171351,4,31,0,493.072,-1.35317,0.887167,2.13983,-1.44604,0.828024,3.51613,-1.09572,0.224336,-1.21571,-0.408296,-1.18093
-488.265,0.971832,0.171351,5,31,0,492.878,-1.22222,0.885946,1.70971,-1.5971,1.11651,3.91372,0.114754,-0.432481,-1.98823,-0.560961,-1.41815
-490.27,0.886881,0.171351,4,15,0,491.856,-1.10796,0.652048,1.49027,-1.50582,1.23349,4.26702,-0.215063,-0.638835,-1.62047,-0.325156,-1.38951
-490.479,0.98695,0.171351,4,15,0,496.6,-1.08296,0.719451,1.38815,-1.52616,1.21627,4.30105,-0.150394,-0.579105,-1.68427,-0.365276,-1.52759
-489.585,0.99104,0.171351,5,31,0,495.382,-1.79614,1.24627,2.68837,-1.50013,1.58644,3.25147,-1.0257,-0.501551,-1.19371,-0.951286,-0.890692
-493.67,0.979673,0.171351,4,31,0,499.206,-1.18582,1.08728,2.01102,-1.94006,0.840883,4.30282,-0.854011,0.356618,-1.55785,-0.393131,-1.97502
-493.933,0.961188,0.171351,4,15,0,502.998,-1.23103,1.0411,2.09856,-2.01395,0.521639,4.29573,-0.635656,0.299455,-1.38008,-0.157045,-1.90842
-487.18,0.988965,0.171351,4,31,0,495.15,-1.33345,0.732981,1.90184,-1.3285,1.55397,3.70213,-0.126661,-0.597697,-1.45781,-0.870648,-1.21614
-486.505,0.935405,0.171351,4,15,0,490.611,-1.52916,1.28077,2.14875,-1.61622,1.25727,3.90724,-0.455476,-0.540849,-1.31439,-0.794981,-1.38125
-487.704,0.907779,0.171351,3,15,0,489.674,-1.5968,1.24671,2.23656,-1.60454,1.40638,3.64918,-0.552746,-0.481831,-1.76459,-0.67517,-1.39599
-490.931,0.848305,0.171351,4,15,0,497.582,-2.01205,1.59198,2.57376,-1.15121,1.7846,4.04395,-1.05016,-1.0033,-1.98996,-0.888877,-1.66944
-486.449,0.894961,0.171351,4,31,0,494.47,-1.58739,0.989807,2.30113,-1.50759,1.30513,3.76032,-0.438576,-0.149961,-1.34322,-0.654433,-1.42743
-488.923,0.928895,0.171351,4,15,0,492.189,-1.44794,1.34889,2.03159,-1.56032,1.34128,3.19201,-0.919792,-0.799793,-0.833776,-0.563814,-1.60761
-489.55,0.997525,0.171351,4,31,0,493.173,-1.38672,0.721926,1.86224,-1.48931,1.4555,4.53777,-0.0158261,-0.184475,-1.77321,-0.803648,-1.33325
-488.718,0.955284,0.171351,5,63,0,494.91,-1.71428,1.60532,2.2956,-1.64787,1.37523,4.25598,-1.21028,-0.789719,-1.83709,-0.49044,-1.62095
-488.939,0.994679,0.171351,5,31,0,490.877,-1.9024,1.70921,2.25281,-1.50615,1.62387,4.07732,-0.805865,-1.00471,-2.06067,-0.876007,-1.06303
-489.354,0.957661,0.171351,4,15,0,493.681,-1.74931,1.20488,2.40715,-1.32308,1.72483,4.30365,-0.666578,-0.611612,-1.96356,-0.927235,-1.01287
-494.589,0.8985,0.171351,5,31,0,501.8,-1.3183,1.40628,1.92025,-1.59902,0.781977,3.16839,-0.700887,-1.0239,-0.934897,0.0363965,-1.84792
-489.166,0.975088,0.171351,4,15,0,499.983,-1.37617,0.715032,1.74844,-1.34849,1.3516,4.07036,-0.258359,-0.132359,-1.76624,-0.486839,-0.756191
-487.616,0.825796,0.171351,4,15,0,493.229,-1.26013,0.875211,1.96193,-1.38702,1.34515,3.66135,-0.386125,-0.550968,-1.50314,-0.589687,-0.743462
-487.347,0.987887,0.171351,5,31,0,492.823,-0.987499,0.732318,1.94057,-1.54671,0.626676,2.96866,-0.623648,-0.00929846,-0.685589,-0.161133,-1.41253
-488.205,0.966278,0.171351,5,31,0,492.638,-1.43198,0.900758,2.03145,-1.42487,1.5419,3.68203,-0.364035,-0.266726,-1.73021,-1.10151,-0.948841
-489.787,0.805873,0.171351,4,15,0,494.302,-1.69621,1.53965,2.19317,-1.56162,0.922644,3.90731,-0.678892,-0.667159,-1.38968,-0.264653,-1.6453
-493.548,0.547626,0.171351,4,31,0,501.06,-1.26651,0.514222,1.87893,-1.63239,1.31626,3.06445,-0.0979903,-0.261121,-0.600437,-1.12671,-0.590012
-493.681,1,0.171351,4,15,0,499.444,-1.18755,1.30418,1.86901,-1.55698,0.48978,4.01884,-1.10947,-0.0278778,-1.03764,0.139878,-1.80145
-491.522,0.99947,0.171351,4,31,0,498.498,-1.31941,1.31563,2.21707,-1.34519,0.43823,3.03402,-1.13282,-0.0638935,-1.45087,0.143932,-0.796045
-489.957,0.989366,0.171351,5,31,0,495.709,-1.23212,0.889016,1.75418,-1.4469,0.845146,2.88969,-0.0943789,-0.536748,-0.837892,-0.367163,-0.607651
-487.041,0.875999,0.171351,5,31,0,496.045,-1.39427,1.12794,2.01192,-1.60606,1.38988,4.07828,-0.801066,-0.32213,-1.84526,-0.824226,-0.851008
-487.687,0.955401,0.171351,4,31,0,493.513,-1.40277,1.23963,2.04757,-1.61836,1.38222,4.05167,-0.874516,-0.425885,-1.75045,-0.816814,-0.710102
-487.671,0.902733,0.171351,4,31,0,493.891,-1.66271,1.05498,2.52866,-1.63758,1.31957,3.61785,-0.724005,-0.401326,-0.680087,-0.95007,-1.7311
-486.472,0.931645,0.171351,5,31,0,491.868,-1.02932,0.823534,1.65695,-1.42993,0.924815,3.81268,-0.278067,-0.193612,-1.69574,-0.500437,-1.18352
-487.317,0.812378,0.171351,4,31,0,491.313,-1.50909,0.926484,1.94947,-1.50319,1.22885,3.71849,-0.492304,-0.490176,-1.17151,-0.466911,-0.825089
-486.278,0.998407,0.171351,3,15,0,491.352,-1.36196,0.96479,2.16714,-1.50619,1.18401,3.26318,-0.682003,-0.285973,-0.988818,-0.344307,-1.06431
-487.725,0.997229,0.171351,4,31,0,490.24,-0.831316,0.316129,1.59902,-1.54409,0.732498,3.26987,0.0608942,0.00347289,-0.566014,-0.460134,-1.43107
-487.572,0.986369,0.171351,5,31,0,492.714,-1.27684,1.00208,1.87913,-1.81731,0.942048,3.99375,-0.657871,-0.0327843,-1.47685,-0.16944,-0.939386
-490.266,0.995255,0.171351,5,31,0,493.071,-1.17539,0.109721,1.61366,-1.28594,1.15416,3.04765,0.197769,0.11488,-0.0433607,-0.471803,-1.40402
-488.236,0.894356,0.171351,5,31,0,495.272,-1.4877,1.48391,2.27822,-1.78627,1.33435,4.52612,-0.903847,-0.633643,-2.11769,-0.417365,-1.74744
-487.124,0.809949,0.171351,4,31,0,494.84,-1.39681,0.846673,2.25531,-1.54534,1.33669,3.17532,-0.236267,-0.230094,-0.837475,-1.11306,-1.46767
-485.372,0.910063,0.171351,5,31,0,492.133,-1.31663,0.886369,1.88931,-1.4609,0.949445,3.12986,-0.302469,-0.272005,-0.874997,-0.350692,-1.28936
-488.966,0.983035,0.171351,4,15,0,490.772,-1.18306,0.753938,1.80178,-1.26836,0.546177,2.83472,-0.350822,0.175437,-0.855924,-0.203819,-0.54735
-491.861,0.78413,0.171351,5,31,0,495.88,-1.43954,1.4784,1.85761,-1.92608,1.15261,4.08749,-0.371868,-0.799375,-2.08057,-0.452628,-1.44012
-490.157,0.999412,0.171351,5,31,0,493.999,-1.49686,0.838302,2.27428,-1.2983,1.51221,3.08674,-0.849498,-0.241049,-0.113338,-0.950915,-1.56152
-492.362,0.985021,0.171351,5,31,0,495.596,-0.973087,1.21503,1.48657,-1.78827,0.969446,4.81189,-0.621919,-0.61191,-2.50698,-0.0284049,-1.09919
-490.156,0.906101,0.171351,5,31,0,500.622,-1.26087,0.807587,1.83345,-1.33767,0.980253,2.90123,-0.728695,-0.146972,-0.0257171,-0.46285,-0.954049
-488.759,0.946346,0.171351,4,31,0,500.276,-1.44865,1.01756,2.49716,-1.5469,0.818303,3.57452,-0.724961,-0.152266,-0.956555,-0.580216,-2.0533
-489.437,0.808937,0.171351,4,31,0,493.023,-1.39533,0.971497,2.33885,-1.46314,1.03279,3.67948,-0.656909,0.179296,-0.77231,-0.845109,-2.14424
-486.718,0.671738,0.171351,4,15,0,494.86,-1.45142,0.632719,2.27815,-1.4256,1.43735,3.4113,-0.488164,-0.266568,-0.59936,-0.852532,-1.22327
-488.969,0.956018,0.171351,4,31,0,494.077,-1.76717,1.69349,2.23871,-1.56486,1.22986,4.55087,-0.905361,-0.51329,-2.05855,-0.653546,-1.76192
-488.153,0.898721,0.171351,5,31,0,494.472,-1.43478,1.13072,2.13046,-1.52827,1.32547,3.31383,-0.512264,-0.809707,-1.38293,-0.841923,-0.73406
-488.547,0.983898,0.171351,4,31,0,491.524,-1.2279,1.10911,2.05832,-1.44952,1.41443,3.28978,-0.609454,-0.741802,-1.15648,-0.871972,-0.84548
-492.164,0.784446,0.171351,5,31,0,498.87,-1.03897,0.829905,1.84891,-1.40361,0.716681,4.01715,-0.398149,0.187329,-1.6803,-0.247498,-1.7914
-494.982,0.996244,0.171351,3,7,0,498.948,-1.09389,0.634783,2.11661,-1.41715,0.385515,3.98651,-0.549003,-0.0521024,-1.88788,-0.410131,-1.52942
-492.633,0.974482,0.171351,4,15,0,498.357,-1.27766,0.97132,1.81962,-1.61698,0.833615,4.40802,-0.723805,0.375372,-1.49207,-0.13112,-1.7682
-488.504,0.868342,0.171351,5,31,0,502.039,-1.29132,0.572227,2.35572,-1.50164,0.809554,3.30374,-0.568887,0.401086,-0.95182,-0.847151,-1.27553
-492.45,0.612527,0.171351,5,63,0,497.372,-1.93891,1.10376,2.49738,-1.46931,1.72892,3.65209,-0.330749,-0.919523,-0.975795,-1.10457,-2.2311
-487.82,1,0.171351,4,15,0,493.611,-1.64276,1.13298,2.4154,-1.66858,1.77197,4.05212,-0.863596,-0.546186,-1.11441,-1.10444,-2.00021
-491.273,0.781704,0.171351,4,15,0,494.737,-2.0011,1.24727,2.51724,-1.72513,1.80468,3.91185,-0.532271,-0.512686,-0.803703,-1.22343,-2.18108
-494.388,0.993825,0.171351,5,31,0,499.601,-2.05605,1.0865,3.02244,-1.42573,1.79828,3.81661,-1.02841,-0.735655,-0.576335,-0.967943,-2.41724
-493.715,0.734554,0.171351,5,31,0,502.034,-1.14745,0.997271,1.57693,-1.70877,1.32564,4.65651,-0.287695,-0.18108,-2.05479,-0.322881,-1.45893
-493.363,0.968778,0.171351,5,31,0,500.023,-1.13282,0.817923,1.67476,-1.50175,1.03995,3.81634,0.210981,-0.932636,-1.85819,-0.425267,-0.714351
-493.813,0.957552,0.171351,5,31,0,497.827,-1.72287,1.5968,2.71502,-1.5961,1.07143,3.3014,-1.25426,-0.4731,-1.48563,-0.204944,-1.18161
-492.396,0.916246,0.171351,4,15,0,496.848,-1.60055,1.80457,2.2004,-1.5318,1.27172,3.60827,-1.32105,-0.721086,-0.814407,-0.396046,-1.39239
-489.031,0.964501,0.171351,5,31,0,497.424,-0.972804,0.206803,1.77099,-1.44782,0.701197,4.00216,0.0122983,0.277556,-1.38145,-0.33978,-1.71111
-490.554,0.689912,0.171351,5,31,0,498.574,-1.61407,1.49153,2.52328,-1.65705,1.72656,3.72089,-1.05821,-0.81343,-0.940256,-0.841082,-1.50943
-491.952,0.852423,0.171351,4,31,0,496.8,-1.89331,1.79619,2.6722,-1.65914,1.71584,4.38633,-1.04797,-0.782696,-1.61972,-0.728475,-1.95559
-487.167,0.982957,0.171351,5,31,0,493.578,-1.08017,0.784425,1.71719,-1.34892,0.759913,3.50852,-0.158395,-0.312508,-1.06739,-0.342053,-1.76377
-489.978,0.650908,0.171351,5,31,0,497.291,-0.844606,0.393866,1.24211,-1.63919,0.931147,3.18868,-0.0757728,-0.0792303,-0.894633,0.0707692,-0.785518
-492.716,0.748459,0.171351,5,63,0,495.14,-2.17689,1.69263,2.93623,-1.30824,1.76393,4.18441,-0.91948,-0.582282,-1.75536,-1.22835,-1.55984
-490.526,0.983703,0.171351,5,31,0,500.39,-1.15038,1.4298,1.84101,-1.81042,0.759766,3.47927,-0.631154,-0.650869,-1.62755,0.304186,-0.887555
-489.983,0.857988,0.171351,5,31,0,495.884,-1.31627,0.487582,2.345,-1.33181,0.967558,3.61567,-0.527016,0.0292992,-0.506507,-0.961082,-2.13561
-488.735,0.998017,0.171351,5,31,0,494.801,-1.40812,0.83205,2.03317,-1.64354,1.66167,4.2198,0.0858393,-0.695669,-2.01374,-0.93386,-1.54347
-488.88,0.945892,0.171351,4,31,0,495.198,-1.26541,1.11296,1.88765,-1.73076,1.21311,3.29709,-0.655254,-0.211667,-0.414593,-0.636803,-1.66078
-489.865,0.985012,0.171351,4,31,0,494.686,-1.26529,0.779248,2.21365,-1.53558,0.901491,2.62996,-0.735475,-0.296266,-0.0763563,-0.33352,-0.996866
-487.62,0.990379,0.171351,5,31,0,493.645,-1.17909,1.1682,1.82862,-1.72177,1.05245,3.58552,-0.375237,-0.637845,-1.96156,-0.291529,-0.944523
-490.047,0.922692,0.171351,4,31,0,494.128,-1.32288,0.816914,1.78574,-1.76691,1.16987,4.32979,-0.546475,-0.379701,-1.27618,-0.127152,-1.38988
-488.841,0.887697,0.171351,4,15,0,493.482,-1.18052,1.14826,2.03617,-1.77101,0.790322,3.65785,-0.502077,-0.293014,-1.88787,-0.506307,-1.26948
-490.636,0.837456,0.171351,4,31,0,497.12,-1.32107,0.786632,2.22037,-1.73408,1.55815,3.27607,-0.657941,-0.100777,-0.281988,-0.758092,-1.60475
-486.993,0.995787,0.171351,4,15,0,493.651,-1.4031,0.964695,2.14749,-1.6257,0.861314,3.68693,-0.574617,-0.184195,-1.06917,-0.574742,-1.68643
-493.083,0.843066,0.171351,4,15,0,495.254,-1.42032,0.454839,2.01049,-1.5912,1.31134,3.73889,-0.795333,0.270685,-0.821427,-0.64422,-1.32524
-488.725,0.995885,0.171351,4,31,0,497.668,-1.18625,0.510486,2.00057,-1.67979,1.43948,3.63337,-0.24417,-0.00600262,-0.649457,-0.884977,-1.22386
-486.111,0.939425,0.171351,4,15,0,492.037,-1.29574,0.961647,1.89564,-1.38259,0.874305,3.30103,-0.32309,-0.453971,-1.02344,-0.401705,-1.56298
-487.534,0.993341,0.171351,5,31,0,490.514,-1.01306,0.607061,1.61019,-1.3596,0.800799,2.9338,-0.584355,-0.164666,-0.578825,0.0211046,-0.744583
-486.621,0.930644,0.171351,5,63,0,495.127,-1.58505,1.15732,2.1131,-1.46753,1.36723,4.45264,-0.811413,-0.451141,-1.95416,-0.376415,-1.29729
-487.145,0.995538,0.171351,4,31,0,488.802,-1.34085,1.10967,1.91329,-1.55922,1.32564,3.33702,-0.104591,-0.565864,-1.1474,-0.943281,-1.50696
-489.098,0.957446,0.171351,4,15,0,491.004,-1.50196,0.639906,2.51757,-1.66834,1.31704,3.89498,-0.830043,-0.128638,-0.850507,-0.639793,-1.64586
-488.127,0.999876,0.171351,5,31,0,493.159,-0.995428,0.498578,1.47568,-1.4261,1.15803,3.66866,-0.0596047,-0.481625,-1.4427,-0.266338,-1.01215
-490.041,0.823499,0.171351,3,7,0,492.187,-0.976247,0.681326,1.40918,-1.45732,1.21526,3.77442,-0.176047,-0.519098,-1.15323,-0.151535,-1.10016
-491.054,0.831904,0.171351,4,15,0,495.205,-1.03087,0.680468,1.8623,-1.52318,0.805694,3.86736,0.175286,-0.295335,-1.57359,-0.499654,-1.33025
-489.234,0.993163,0.171351,5,31,0,494.294,-1.38711,0.881167,2.05239,-1.77923,1.53585,4.3095,-0.559453,-0.123104,-1.04227,-0.82423,-1.85971
-488.246,0.938973,0.171351,4,31,0,493.031,-1.34182,1.02118,1.90179,-1.28059,1.36695,3.28561,-0.578725,-0.391214,-1.30722,-0.811868,-1.35032
-488.037,0.969222,0.171351,4,31,0,496.336,-1.61307,1.38871,2.41921,-1.45118,0.795382,3.91664,-0.97767,-0.255473,-1.93495,-0.363484,-1.03773
-490.863,0.796589,0.171351,4,31,0,498.066,-1.56886,1.16081,2.09749,-1.66614,1.11049,3.88407,-0.952265,-0.222821,-0.85499,-0.112833,-2.0326
-488.735,0.976058,0.171351,4,31,0,495.77,-1.2033,1.24412,2.11967,-1.8822,1.24136,3.3092,-0.711048,-0.736782,-1.32081,-0.445041,-1.22658
-490.154,0.939752,0.171351,4,31,0,498.668,-1.179,0.527597,1.51209,-1.54513,1.45738,3.71142,-0.0415372,-0.616522,-1.30082,-0.199915,-0.930914
-487.161,1,0.171351,4,15,0,492.063,-1.07836,0.686996,1.48972,-1.57468,0.994557,3.38217,0.0850221,-0.512094,-0.94052,-0.210551,-1.18021
-487.161,0.981208,0.171351,5,31,0,489.352,-1.77873,1.35445,2.42701,-1.52333,1.23379,3.78807,-1.17134,-0.268328,-1.45865,-0.376567,-1.08068
-486.1,0.983846,0.171351,4,15,0,488.527,-1.56876,1.50711,2.26639,-1.43667,1.06286,3.6136,-1.21095,-0.400721,-1.49673,-0.496948,-1.01688
-487.619,0.861,0.171351,5,31,0,489.404,-1.15646,0.498613,2.05032,-1.6307,0.915928,3.95034,-0.179054,0.114622,-0.896442,-0.638125,-1.61337
-487.98,0.976637,0.171351,5,31,0,492.204,-1.44907,1.59817,2.00739,-1.46155,1.24305,3.40206,-1.12452,-0.699043,-1.66166,-0.0977613,-0.881642
-489.853,0.990177,0.171351,5,31,0,492.302,-0.885845,0.181355,1.62413,-1.58855,0.745083,3.38427,0.0202577,0.0904751,-0.800736,-0.200466,-1.80509
-493.462,0.594417,0.171351,4,15,0,499.752,-0.730153,0.375882,1.35449,-1.60612,0.673518,3.94825,-0.0251267,0.364118,-1.22601,0.0480405,-1.57191
-489.023,0.993394,0.171351,5,31,0,498.171,-1.23175,0.557337,1.87182,-1.50942,1.55803,3.77802,0.139797,-0.318494,-1.44997,-0.877659,-1.32718
-490.867,0.824646,0.171351,4,31,0,494.124,-1.32158,0.446827,1.76015,-1.63783,1.30803,3.787,0.19859,-0.203351,-1.01717,-1.02397,-1.66309
-489.962,0.977673,0.171351,5,31,0,495.929,-1.68495,1.17674,2.07881,-1.36532,1.52885,4.3986,-0.46362,-0.802143,-1.74491,-0.97819,-1.98404
-489.916,0.998091,0.171351,5,31,0,495.327,-2.17267,1.48457,2.59857,-1.48303,1.83052,4.46714,-0.610518,-0.607268,-1.52131,-1.23059,-1.86427
-489.108,0.940666,0.171351,4,31,0,495.483,-1.48692,1.32638,2.59961,-1.56749,1.21636,4.12095,-1.20339,-0.417024,-1.58997,-0.922264,-1.57991
-490.111,0.967805,0.171351,4,15,0,495.591,-1.62138,0.878953,2.40162,-1.70462,1.86343,3.82335,-0.658686,-0.62417,-0.861201,-0.753925,-1.25815
-488.838,0.978438,0.171351,5,31,0,495.052,-1.14019,0.659457,1.66654,-1.45301,0.974817,4.18453,-0.462378,-0.145318,-1.86039,0.038239,-1.11594
-489.907,0.716378,0.171351,4,31,0,497.528,-1.44804,0.887129,1.95598,-1.13967,0.859223,3.53712,-0.384017,0.00873581,-1.6118,-0.736355,-1.14086
-489.029,0.990411,0.171351,4,23,0,494.835,-1.66913,0.854083,2.05381,-1.35992,1.39838,3.84583,-0.455797,-0.466207,-1.45139,-0.491088,-0.62173
-490.227,0.890197,0.171351,4,31,0,498.731,-1.38755,1.20776,2.06353,-1.22944,1.02494,3.66223,-1.02383,-0.687186,-1.26904,-0.0992691,-1.7163
-491.138,0.831152,0.171351,4,15,0,495.533,-1.5217,1.24486,1.94765,-1.57144,1.59913,3.424,-0.417805,-0.501696,-1.58564,-0.894247,-0.196216
-487.225,0.908085,0.171351,4,31,0,497.505,-1.42955,0.841633,1.99988,-1.46057,1.08472,3.97764,-0.457349,-0.299973,-1.3878,-0.0886788,-1.10373
-487.256,0.890128,0.171351,5,31,0,491.767,-1.63706,1.09016,2.10162,-1.60093,1.2658,3.57866,-0.686451,-0.310889,-0.713888,-0.358419,-1.2749
-489.366,0.977271,0.171351,5,31,0,493.732,-0.945584,0.652241,1.41723,-1.54197,0.598733,3.32985,-0.280275,0.0495672,-1.52392,0.148538,-0.221439
