# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:20:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 4253945772 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.179656
# Diagonal elements of inverse mass matrix:
# 0.0682771, 0.133627, 0.0883122, 0.0290179, 0.109453, 0.253552, 0.130899, 0.129822, 0.293526, 0.123081, 0.216768
-488.214,1,0.179656,3,7,0,498.34,-1.05938,1.23491,1.7009,-1.73359,0.943553,3.78106,-0.735646,-0.474194,-2.24641,-0.204991,-0.40624
-485.862,0.985342,0.179656,5,31,0,490.767,-1.28354,1.34008,2.02386,-1.75249,1.07023,3.90494,-0.790456,-0.508263,-1.90827,-0.484209,-1.19632
-486.724,0.907584,0.179656,5,31,0,493.565,-1.35072,0.453233,2.18952,-1.49348,1.11527,3.27738,-0.348117,0.182312,-0.31695,-0.676557,-1.39031
-489.233,0.617433,0.179656,5,31,0,496.857,-1.03652,1.22368,1.65166,-1.61327,0.737797,3.85982,-0.828367,-0.448508,-1.46389,0.165195,-0.777842
-488.834,0.997716,0.179656,5,31,0,492.426,-1.64168,0.743093,2.48197,-1.59411,1.68934,3.5314,-0.358778,-0.156356,-0.515529,-1.01556,-1.9391
-487.261,0.956008,0.179656,3,15,0,491.803,-1.54765,0.778079,2.3182,-1.55072,1.63172,3.49599,-0.637757,-0.274472,-0.661688,-1.04716,-1.8482
-487.801,0.951673,0.179656,5,31,0,493.623,-1.66624,1.52826,2.23384,-1.47159,1.19803,4.27948,-0.917305,-0.931498,-2.32781,-0.202527,-1.17261
-487.672,0.991774,0.179656,4,31,0,491.275,-1.52862,1.21366,2.07556,-1.42493,1.24202,4.37352,-0.751273,-0.24921,-2.20807,-0.617967,-0.763136
-488.041,0.967578,0.179656,4,31,0,492.162,-1.50043,1.01679,2.14119,-1.41646,1.25539,4.25754,-0.850528,-0.501792,-2.12551,-0.434961,-0.715754
-491.078,0.999352,0.179656,5,31,0,493.27,-1.81208,0.947052,2.71225,-1.56987,1.88771,3.89618,-0.575958,-0.721005,-0.63352,-1.2863,-2.69338
-489.888,0.986563,0.179656,5,31,0,493.882,-1.93311,1.06569,2.48945,-1.59056,1.69933,4.91619,-0.418022,-0.247843,-2.22014,-1.27193,-1.62074
-491.355,0.867813,0.179656,4,23,0,500.205,-1.61196,1.36614,2.30203,-1.35138,1.28278,3.97567,-0.621985,-1.10108,-1.41719,-0.693661,-2.29361
-487.972,0.931419,0.179656,3,15,0,494.921,-1.71438,1.45013,2.29049,-1.49796,1.46324,3.99545,-0.80077,-0.490272,-1.83135,-0.910534,-1.87027
-490.35,0.996657,0.179656,4,15,0,492.904,-1.66628,1.25229,2.5649,-1.89897,1.72428,3.92965,-0.999738,-0.638374,-1.37543,-0.675434,-1.3143
-490.522,0.839383,0.179656,5,31,0,497.099,-1.55525,1.27513,1.74505,-1.2584,1.26205,4.07453,-0.382855,-0.580824,-1.78236,-0.233751,-0.825379
-489.065,0.910403,0.179656,5,31,0,494.161,-1.31881,0.565222,2.29786,-1.53749,1.37322,3.8174,-0.429373,-0.0847608,-1.01274,-0.658544,-1.52011
-485.842,0.960128,0.179656,4,15,0,492.62,-1.52772,1.29678,2.27487,-1.52812,1.18526,3.75598,-0.959325,-0.246642,-1.15215,-0.543203,-1.39547
-489.329,0.887475,0.179656,4,15,0,491.726,-1.57473,0.945404,2.54372,-1.60428,0.92228,4.35989,-0.82019,0.0560655,-1.51349,-0.856576,-1.86505
-488.507,0.985545,0.179656,5,31,0,494.326,-1.24311,1.24586,1.64388,-1.36663,1.19552,3.68631,-0.326091,-0.879342,-2.15211,-0.141589,-0.901242
-485.58,0.951754,0.179656,4,31,0,493.441,-1.41409,0.867774,1.85714,-1.55199,1.46105,3.8979,-0.175703,-0.67514,-1.22528,-0.562785,-1.5861
-486.077,0.971273,0.179656,4,31,0,488.66,-1.45121,0.842035,1.86322,-1.52646,1.4733,3.97064,-0.243692,-0.620539,-1.15473,-0.553853,-1.67496
-486.167,0.953231,0.179656,4,15,0,491.164,-1.47609,1.22018,1.95124,-1.38671,1.40016,3.66331,-0.242725,-0.91779,-1.53384,-0.566167,-1.32545
-485.711,0.744987,0.179656,4,31,0,490.784,-1.28694,0.830003,1.66709,-1.41424,1.20702,3.45017,-0.406949,-0.452836,-1.10323,-0.283051,-0.949815
-488.61,0.87966,0.179656,4,31,0,492.634,-1.52629,0.771229,1.99014,-1.44573,1.45713,3.8301,-0.441629,-0.415004,-0.954622,-0.30345,-1.02152
-485.241,0.986201,0.179656,4,15,0,491.061,-1.41208,1.05332,2.15822,-1.46173,1.2382,3.65981,-0.402776,-0.613711,-1.27303,-0.574902,-1.76567
-490.659,0.432006,0.179656,4,15,0,494.749,-1.47648,1.0339,2.26555,-1.47457,1.18622,3.85033,-0.163268,-0.683484,-1.11489,-0.623847,-1.56765
-490.487,0.961977,0.179656,4,15,0,501.395,-1.52946,1.2705,2.16103,-1.59742,1.00403,4.45155,-0.766971,-0.20242,-1.47859,-0.747698,-2.23847
-488.224,0.997738,0.179656,4,23,0,492.814,-1.75263,0.992978,2.40656,-1.39938,1.63299,4.25397,-0.388531,-0.625905,-1.45429,-0.968207,-1.33008
-486.414,0.992134,0.179656,5,31,0,490.879,-1.26694,1.12384,1.94767,-1.72941,0.987169,3.88073,-0.504846,-0.339881,-1.20532,-0.405708,-1.30505
-496.522,0.883484,0.179656,5,31,0,510.272,-1.10642,0.897157,1.42009,-1.17436,0.339061,2.52463,-0.104079,-0.103201,-0.864241,0.554626,-0.599208
-494.371,0.999942,0.179656,5,31,0,499.864,-2.09527,1.38966,2.49152,-1.23734,1.77009,4.49528,-0.0582073,-0.986943,-2.14992,-1.20439,-2.45365
-496.749,0.976493,0.179656,3,7,0,499.365,-2.01578,1.44566,2.57355,-1.17093,1.70151,4.67352,-0.0924675,-1.22672,-2.0996,-1.16808,-2.53153
-494.273,0.952356,0.179656,4,31,0,499.968,-1.71114,1.15386,2.80982,-2.00301,1.54593,4.01707,-1.06304,-0.0421375,-1.54297,-1.0286,-1.2793
-490.563,0.962341,0.179656,4,15,0,500.12,-1.50848,1.45762,2.15457,-1.59425,0.941854,3.93461,-0.774081,-0.238856,-1.67396,-0.351303,-2.14568
-489.557,0.97824,0.179656,4,15,0,494.457,-1.44876,0.951786,2.23059,-1.82197,1.4819,4.24849,-0.813621,-0.559807,-1.72472,-0.396939,-1.15104
-491.124,0.912205,0.179656,4,15,0,494.539,-1.65248,1.50071,2.34582,-1.33574,1.3602,4.36664,-0.666774,-1.20409,-2.09652,-0.651278,-1.42226
-493.164,0.938604,0.179656,4,15,0,497.411,-1.93129,1.45176,1.9256,-1.4173,1.76054,4.23298,-0.326231,-0.651348,-2.10632,-0.633958,-1.30121
-488.268,0.996123,0.179656,5,31,0,497.429,-1.44219,1.04973,2.08046,-1.57324,1.45634,4.02946,-0.14133,-1.09909,-1.64394,-0.679901,-1.59372
-492.521,0.93231,0.179656,4,15,0,497.535,-1.44526,1.32387,2.01631,-1.94289,1.04594,4.44152,-0.529105,-0.0547971,-1.7652,-0.80362,-1.56483
-493.886,0.969931,0.179656,5,31,0,500.149,-1.00774,1.06809,1.90298,-1.64287,1.06197,3.40266,-0.638989,-1.15393,-0.873074,0.0324126,-1.2866
-491.405,0.988294,0.179656,4,15,0,498.966,-1.66745,1.53499,1.91544,-1.6553,1.30834,3.53821,-0.652883,-0.712386,-0.854397,-0.518499,-1.35037
-492.809,0.965751,0.179656,3,7,0,496.554,-1.39964,1.01409,2.26925,-1.46713,1.39715,3.57283,-0.780424,-0.987037,-1.7325,-0.208048,-1.05533
-489.531,0.904171,0.179656,3,7,0,497.377,-1.44576,1.46773,1.95429,-1.50088,1.02777,3.86528,-0.665911,-0.8099,-1.33949,-0.271149,-1.00748
-485.702,0.998982,0.179656,3,7,0,491.92,-1.24485,1.02755,1.9607,-1.45683,1.24239,3.82786,-0.618344,-0.623773,-1.61016,-0.38704,-1.39762
-487.304,0.993007,0.179656,5,31,0,490.14,-1.40074,1.42881,2.26896,-1.46806,1.16228,3.55024,-1.31437,-0.496383,-1.51436,-0.459361,-0.953393
-488.907,0.996684,0.179656,5,31,0,493.475,-0.878548,0.922385,1.58992,-1.75451,0.72263,3.0679,-0.121702,-0.302741,-0.738741,-0.355348,-1.41555
-487.352,0.994162,0.179656,4,15,0,491.725,-1.15667,0.766799,1.60683,-1.62468,0.926075,3.15112,-0.0422458,-0.309303,-0.664039,-0.149625,-1.3526
-487.379,0.976417,0.179656,5,47,0,495.12,-1.60049,1.55531,2.31912,-1.68917,1.37154,4.23268,-0.735768,-0.780102,-1.75464,-0.830748,-2.09908
-487.677,0.865384,0.179656,4,15,0,492.478,-1.43565,1.1523,1.9137,-1.57014,1.55552,4.46468,-0.621126,-0.741263,-2.32715,-0.579748,-0.982271
-487.579,0.769016,0.179656,5,31,0,495.092,-0.984558,0.451558,1.68504,-1.61947,0.951675,3.38024,-0.171992,-0.0246299,-0.342258,-0.475445,-1.89928
-491.621,0.925846,0.179656,4,15,0,494.985,-1.2257,0.463299,2.0067,-1.61007,1.02432,3.17743,-0.214846,0.514442,-0.684787,-1.06456,-0.622347
-492.155,0.979857,0.179656,4,15,0,496.506,-1.25196,1.1142,1.64723,-1.28638,0.504291,2.93704,-0.264058,-0.2312,-0.733638,0.0255466,-1.59286
-487.5,0.984232,0.179656,3,7,0,492.806,-1.14871,0.872766,1.61506,-1.33407,0.61375,3.14793,-0.309082,-0.188152,-0.805175,0.0263549,-1.42565
-487.162,0.66983,0.179656,4,15,0,490.864,-1.07296,0.778182,1.64206,-1.29815,0.787734,3.34888,-0.420992,-0.183854,-1.01538,0.0320736,-1.19058
-488.551,0.852118,0.179656,4,31,0,494.741,-1.37823,0.762707,2.25264,-1.72601,1.12888,3.06489,-0.590964,0.0686664,-0.159412,-0.874329,-1.64434
-487.669,0.936897,0.179656,4,31,0,493.303,-1.21113,0.76071,2.04248,-1.81808,1.20716,3.8339,-0.59667,-0.3866,-0.878018,-0.503415,-1.424
-487.164,0.860964,0.179656,5,31,0,490.855,-1.38213,0.808119,2.00313,-1.37078,1.17746,3.56307,-0.0806146,-0.497043,-1.16171,-0.84023,-1.19522
-493.048,0.786582,0.179656,4,15,0,495.95,-1.48659,1.22967,2.32061,-1.87229,0.97745,2.93407,-0.960863,-0.317465,-0.789883,-0.314911,-0.996884
-489.371,0.82001,0.179656,4,31,0,499.972,-1.35402,1.40254,2.24561,-1.77992,1.34751,4.0763,-1.07231,-0.418816,-1.70918,-0.96606,-1.67404
-487.196,0.915621,0.179656,5,31,0,492.784,-1.51489,1.39425,2.39295,-1.81018,1.31854,3.98589,-1.00335,-0.406811,-1.72102,-0.879225,-1.4153
-493.391,0.905561,0.179656,4,15,0,498.911,-1.97958,1.02865,2.64784,-1.51683,1.68562,3.41671,-0.90489,-0.388394,-0.517928,-0.913317,-0.702011
-492.114,0.994128,0.179656,5,31,0,496.568,-0.810284,0.871448,1.73468,-1.69502,1.1978,3.51903,-0.240403,-0.708544,-1.49619,-0.916666,-0.981268
-490.74,0.986848,0.179656,4,31,0,499.11,-1.35843,1.10744,1.89843,-1.75817,1.02951,4.12123,-0.603671,0.113132,-2.18101,-0.482823,-0.534022
-491.166,0.905639,0.179656,4,31,0,496.596,-1.44978,1.69508,2.0036,-1.62145,1.07993,4.17208,-0.824242,-0.846685,-2.52088,-0.0524707,-1.64306
-492.665,0.728961,0.179656,5,31,0,499.184,-1.25824,1.15714,2.08081,-1.49527,1.1475,3.80711,-0.973173,-0.171532,-2.19908,-0.226256,-0.445955
-490.487,0.998747,0.179656,4,31,0,494.97,-1.26008,1.10234,2.10563,-1.53677,1.14665,3.91356,-1.01357,-0.204923,-2.2115,-0.310381,-0.432434
-488.514,0.993811,0.179656,5,31,0,492.679,-1.54107,1.26315,2.22712,-1.6067,1.28069,4.03152,-0.350398,-0.475146,-1.37401,-0.571334,-2.24091
-489.519,0.740877,0.179656,4,31,0,494.958,-1.44882,0.942481,2.34803,-1.60265,1.53027,4.08895,-0.80759,-0.435153,-0.723623,-0.933173,-2.21088
-491.44,0.99633,0.179656,5,31,0,495.991,-1.62516,1.26698,2.16083,-1.23721,1.33594,3.4156,-1.34845,-0.378548,-1.50593,-0.244687,-0.30272
-489.629,0.833279,0.179656,4,15,0,496.93,-1.60814,1.53038,2.46993,-1.29639,0.72788,3.45527,-1.21911,-0.211757,-1.57731,-0.487739,-0.938633
-492.791,0.760831,0.179656,5,31,0,503.019,-1.41405,0.572942,1.96062,-1.3483,1.55937,4.66736,0.431897,-0.707528,-1.96877,-0.833041,-1.98892
-487.503,0.576292,0.179656,4,15,0,501.26,-1.20473,0.476475,1.65408,-1.4716,1.29609,3.98079,0.186362,-0.32656,-1.45521,-0.70535,-1.74794
-488.203,0.843327,0.179656,5,31,0,491.425,-1.34523,0.807463,2.10866,-1.63163,1.08743,3.66329,-0.263767,0.12814,-0.563593,-0.920555,-1.83441
-488.609,0.927722,0.179656,4,15,0,491.434,-1.26078,0.637634,2.15838,-1.72612,1.3568,3.39466,-0.420588,-0.161735,-0.698889,-0.94738,-2.04263
-490.032,0.972297,0.179656,5,31,0,492.978,-1.6029,1.59278,2.08504,-1.35397,1.43679,3.92941,-0.76062,-0.684395,-2.4033,-0.513,-1.08326
-487.871,1,0.179656,5,31,0,493.043,-1.53993,0.951945,2.22871,-1.48224,1.0798,3.56987,-0.712437,-0.0432593,-0.593386,-0.879931,-1.62124
-485.966,0.997743,0.179656,5,31,0,490.909,-1.20112,0.517742,2.03852,-1.58255,1.24803,3.51864,-0.247059,-0.230799,-0.702552,-0.678722,-1.36258
-486.703,0.890755,0.179656,5,63,0,489.449,-1.23897,0.719222,1.91564,-1.50088,0.870549,3.66674,-0.52532,-0.34115,-1.13418,-0.179827,-1.41825
-488.742,0.959829,0.179656,4,15,0,491.325,-0.984287,0.852477,1.43925,-1.39494,0.752343,3.25171,-0.232771,0.00879173,-1.3704,-0.0860815,-0.783079
-487.141,0.959565,0.179656,5,31,0,493.098,-1.87817,1.53045,2.47541,-1.60206,1.51686,3.85472,-0.964214,-0.48912,-1.13233,-0.837746,-1.62609
-486.675,0.942984,0.179656,3,15,0,492.985,-1.73651,1.45705,2.38488,-1.52466,1.57517,3.65343,-0.902963,-0.529185,-1.40516,-1.06511,-1.49542
-488.204,0.428986,0.179656,4,31,0,495.548,-1.60472,0.969986,2.10505,-1.41252,1.19219,3.78647,-0.420304,-0.00259274,-1.31818,-0.357263,-1.31549
-490.811,0.840384,0.179656,4,15,0,495.202,-1.27906,0.981722,1.95973,-1.47674,1.78352,3.77837,-0.0215988,-1.01758,-1.73719,-1.04489,-1.6187
-489.824,0.977735,0.179656,4,31,0,500.938,-1.59629,0.536137,2.0182,-1.21887,1.31337,3.53873,0.154512,0.00866279,-0.871605,-0.740281,-1.72577
-492.201,0.858435,0.179656,5,31,0,497.4,-1.39707,0.351059,2.40279,-1.39166,1.30313,4.12264,-0.631925,0.480737,-1.44988,-1.30822,-1.54494
-489.469,0.99731,0.179656,4,23,0,496.921,-1.84155,1.87731,2.14416,-1.59173,1.54767,3.71278,-0.850995,-0.974569,-1.61662,-0.473059,-1.50799
-490.02,0.967466,0.179656,4,15,0,492.502,-1.53949,1.44881,2.35067,-1.73578,1.65738,4.10061,-1.00804,-1.10199,-1.77043,-0.413614,-0.986633
-489.437,0.983758,0.179656,5,31,0,493.444,-1.89911,1.01026,2.54971,-1.35622,1.6945,4.48823,-0.882021,-0.58175,-1.69461,-0.75584,-1.44085
-486.854,0.995654,0.179656,5,31,0,492.263,-1.26366,1.07041,2.06613,-1.82421,1.31864,4.01754,-0.595337,-0.756149,-1.55149,-0.524136,-1.49444
-487.205,0.697844,0.179656,4,15,0,491.641,-1.53796,0.997207,2.00827,-1.375,1.07891,3.32672,-0.25113,-0.101271,-1.0546,-0.654415,-1.16212
-486.172,0.954861,0.179656,3,15,0,492.993,-1.37655,0.801238,2.1903,-1.43176,1.34959,3.07166,-0.57371,-0.382472,-0.768897,-0.788445,-0.950054
-490.8,0.603484,0.179656,5,31,0,493.127,-1.49638,0.843067,2.46542,-1.46941,1.00804,3.7282,-0.366722,-0.0806168,-0.668345,-0.658353,-1.82953
-495.367,0.96498,0.179656,5,31,0,501.004,-1.76279,1.23063,2.93464,-1.561,1.63336,4.19778,-1.07689,-0.425671,-2.30969,-1.09312,-1.56489
-493.171,1,0.179656,4,15,0,500.287,-2.1086,1.66696,2.45062,-1.80621,2.04567,4.27348,-0.945566,-0.780339,-1.21893,-0.826614,-1.79888
-496.024,0.694087,0.179656,5,31,0,507.402,-1.99331,1.8184,2.72698,-1.65795,2.12105,4.62966,-1.54385,-1.03578,-1.52876,-0.886272,-2.04234
-491.697,0.994285,0.179656,5,31,0,498.413,-2.11569,1.65433,2.84138,-1.40845,1.45506,4.18416,-0.703093,-0.797226,-2.00996,-0.973366,-1.61671
-486.095,0.896256,0.179656,5,31,0,497.415,-1.34931,1.02338,1.82358,-1.46674,1.35848,3.90953,-0.388727,-0.32095,-1.58566,-0.791345,-1.19595
-486.517,0.982313,0.179656,4,15,0,488.661,-1.30855,0.881385,1.76681,-1.48711,1.40119,3.67789,-0.18743,-0.48363,-1.73297,-0.701442,-1.09075
-488.143,0.985138,0.179656,4,15,0,489.903,-1.26531,1.09543,2.08247,-1.81349,0.990169,3.46998,-0.678241,-0.231974,-1.0228,-0.284197,-1.80652
-489.423,0.929819,0.179656,4,31,0,492.881,-1.28537,1.09658,1.70112,-1.46388,1.17208,4.17822,-0.569428,-0.533256,-2.56815,-0.256606,-0.865962
-485.619,0.996494,0.179656,4,15,0,491.654,-1.45077,1.14041,2.22479,-1.53871,1.30915,3.80364,-0.705879,-0.457815,-1.03924,-0.705981,-1.47496
-490.446,0.965203,0.179656,4,31,0,492.807,-1.25752,0.467035,2.03895,-1.67871,0.788356,4.05901,-0.2218,0.141924,-0.725047,-0.654284,-2.04464
-487.427,0.922559,0.179656,5,31,0,493.501,-1.46684,1.62486,1.99314,-1.66814,1.08107,3.52841,-1.07168,-0.689888,-1.55833,-0.0873044,-1.20824
-485.999,0.973372,0.179656,5,31,0,489.121,-1.32846,1.09583,1.88385,-1.43854,1.09498,3.55845,-0.452181,-0.491805,-1.85861,-0.419231,-0.600618
-486.077,0.961487,0.179656,4,31,0,488.501,-1.31959,1.05654,1.87282,-1.40944,1.11875,3.68159,-0.400829,-0.437051,-1.8421,-0.424483,-0.651176
-487.93,0.974171,0.179656,5,31,0,491.188,-1.64597,0.862716,2.3424,-1.43362,1.38142,3.55983,-0.185154,-0.177882,-0.791792,-1.02924,-2.25893
-490.502,0.887316,0.179656,4,31,0,496.187,-1.41529,1.55401,2.20217,-1.64186,0.947466,4.22053,-1.2189,-0.726031,-2.71101,-0.153189,-0.454946
-487.508,0.939438,0.179656,4,15,0,494.445,-1.05097,0.957567,1.78247,-1.52387,0.967774,3.50609,-0.196566,-0.760765,-1.16676,-0.394328,-1.44448
-486.774,0.985841,0.179656,5,31,0,490.501,-1.31122,1.03372,1.81143,-1.7673,1.3807,3.94166,-0.367105,-0.538636,-1.34887,-0.738976,-1.27599
-487.659,0.945999,0.179656,5,31,0,489.643,-1.54485,0.754897,2.31748,-1.30768,1.16621,3.84152,-0.539544,-0.0976498,-0.835868,-0.799515,-1.42699
-492.419,0.941339,0.179656,5,31,0,493.617,-1.47685,1.51078,1.8277,-1.7907,1.14067,4.00432,-0.451103,-0.994585,-1.31095,-0.346882,-1.51533
-490.779,0.777409,0.179656,5,31,0,499.269,-1.48022,0.865946,2.30631,-1.39323,1.37203,3.52889,-0.777929,-0.556058,-0.28214,-0.860358,-1.92808
-487.009,0.989509,0.179656,4,15,0,495.989,-1.30876,0.864117,1.91907,-1.63118,1.00578,3.88656,-0.22735,-0.268056,-1.16888,-0.724861,-1.45174
-489.566,0.980655,0.179656,5,31,0,497.206,-2.02705,1.81616,2.41228,-1.29264,1.48347,4.44217,-1.08654,-1.01267,-2.32009,-0.538628,-1.25733
-494.723,0.786851,0.179656,4,15,0,498.799,-2.11834,1.75381,2.68165,-1.26833,1.86949,3.79516,-1.26662,-1.25659,-1.59069,-1.07512,-0.775803
-489.132,0.986479,0.179656,4,15,0,496.545,-1.58008,1.40177,2.34262,-1.67796,1.23417,4.28156,-0.859608,-0.487267,-2.14976,-0.323967,-1.78108
-490.282,0.966087,0.179656,4,15,0,492.226,-1.56664,1.28539,2.26702,-1.65881,1.2283,4.90751,-0.876582,-0.672083,-1.91976,-0.469279,-1.74708
-490.729,0.980006,0.179656,4,31,0,497.953,-1.57976,1.21819,2.39732,-1.62239,1.24453,4.83986,-1.02017,-0.652227,-1.89242,-0.472607,-1.68235
-490.271,0.902916,0.179656,5,31,0,497.242,-1.74703,1.19058,2.22118,-1.5515,1.78297,4.54921,-0.380676,-0.847271,-2.07353,-0.50062,-2.02958
-486.146,0.867714,0.179656,2,7,0,494.105,-1.59126,1.30069,2.21291,-1.61083,1.53567,4.44084,-0.442755,-0.75515,-2.0965,-0.800399,-1.89002
-485.663,0.78634,0.179656,5,31,0,489.041,-1.75673,1.51948,2.39452,-1.4785,1.42608,3.67641,-1.03447,-0.550291,-1.53394,-0.661354,-1.14841
-486.117,0.842438,0.179656,5,31,0,490.514,-1.12688,0.916843,1.84323,-1.49839,0.830143,3.7692,-0.531101,-0.0506418,-1.66073,-0.224548,-0.975286
-490.468,0.885117,0.179656,5,31,0,494.222,-1.94635,1.41124,2.35483,-1.72752,1.95362,4.29744,-0.729472,-0.818059,-1.4625,-1.14813,-1.79357
-490.345,0.853153,0.179656,4,15,0,494.594,-1.80556,1.2338,2.61742,-1.64477,1.95263,4.38984,-0.365913,-1.07078,-1.92554,-1.34578,-2.29943
-491.852,0.957425,0.179656,4,15,0,498.153,-1.82152,0.82096,2.32734,-1.6454,2.08217,4.76543,-0.391293,-0.787445,-1.31931,-0.932174,-2.1113
-486.408,0.944392,0.179656,5,31,0,495.561,-1.46832,1.12065,2.04496,-1.47713,0.840927,3.51612,-0.767694,-0.0412796,-1.10084,-0.068596,-1.23344
-486.108,0.906246,0.179656,5,31,0,490.434,-1.12735,1.16476,1.73721,-1.60754,1.13915,3.1897,-0.41838,-0.566233,-1.31686,-0.412608,-0.756135
-488.065,0.912584,0.179656,5,31,0,489.458,-1.0335,0.799849,1.92464,-1.51725,0.874596,3.21459,-0.715644,-0.236528,-0.811573,0.0036283,-1.06859
-488.58,0.99723,0.179656,5,31,0,492.753,-1.59567,0.946291,2.2902,-1.55065,1.79036,4.71735,-0.322676,-0.639686,-1.60246,-1.013,-2.17473
-489.51,0.938944,0.179656,4,15,0,492.655,-1.60547,0.903939,2.30066,-1.56057,1.73168,4.81613,-0.412222,-0.685181,-1.56194,-1.13017,-2.19273
-486.867,0.993699,0.179656,5,31,0,492.89,-1.3067,1.06111,2.00557,-1.6144,1.36483,4.53753,-0.626922,-0.488938,-2.10074,-0.703281,-1.5937
-486.885,0.964332,0.179656,5,31,0,490.329,-1.25655,0.856619,2.10444,-1.50496,0.779865,2.96427,-0.723527,0.112187,-0.686141,-0.396446,-0.663149
-484.051,0.936628,0.179656,4,15,0,488.084,-1.28847,0.941428,1.96029,-1.50021,0.975467,3.46009,-0.526961,-0.237232,-1.01483,-0.462772,-1.23802
-485.682,0.93186,0.179656,5,31,0,486.873,-1.50402,1.47714,2.05126,-1.51114,1.25389,3.87877,-0.832036,-0.749894,-1.72466,-0.620342,-1.33939
-487.208,0.95887,0.179656,5,31,0,489.247,-1.21879,0.448215,2.13752,-1.54753,0.996061,3.63243,-0.31729,0.0986301,-0.986152,-0.754669,-1.97219
-488.305,0.80006,0.179656,3,15,0,493.524,-1.3249,0.609527,2.17907,-1.52074,1.03562,3.72971,-0.186537,-0.00826603,-0.648569,-0.565444,-1.68669
-490.531,0.98873,0.179656,4,15,0,492.552,-1.05038,0.526306,1.9923,-1.57744,1.44515,3.28308,-0.0531274,-0.513607,-0.7542,-0.892122,-1.13034
-489.006,0.995809,0.179656,4,31,0,493.13,-1.3236,0.814449,2.14977,-1.32117,0.697898,3.87893,-0.736968,-0.248001,-1.49507,-0.17462,-1.53924
-493.516,0.983898,0.179656,4,15,0,498.753,-1.28003,1.07794,1.97233,-1.6941,1.80613,3.36681,-0.0173956,-1.3272,-1.38923,-0.873726,-0.880155
-488.701,0.935088,0.179656,4,31,0,500.865,-1.10218,1.10235,1.67057,-1.60056,0.426502,3.58874,-0.546001,-0.200156,-1.62088,0.374072,-1.12829
-488.544,0.914854,0.179656,5,31,0,494.148,-1.68061,0.854811,2.43096,-1.27263,1.34707,4.43546,-0.35395,-0.342911,-1.49176,-0.958905,-2.44425
-486.055,0.98563,0.179656,4,15,0,490.189,-1.65745,0.918416,2.45234,-1.47251,1.36017,4.37085,-0.488334,-0.250979,-1.70755,-0.884116,-1.94984
-488.605,0.786383,0.179656,5,31,0,492.152,-1.77912,1.40659,2.33277,-1.63828,1.74499,3.893,-0.763708,-1.08384,-1.80052,-0.532014,-1.19867
-485.833,0.984779,0.179656,5,31,0,493.362,-1.17399,1.08172,1.92287,-1.45038,1.02127,3.6521,-0.432981,-0.576725,-1.41181,-0.474159,-1.37042
-487.914,0.868228,0.179656,4,15,0,492.739,-1.2552,0.535431,1.86357,-1.75425,1.30993,3.63862,-0.0506062,-0.213959,-0.500878,-0.515694,-1.49531
-490.494,0.819196,0.179656,4,31,0,497.935,-1.41467,0.916616,2.47624,-1.49621,1.45745,3.68832,-0.274298,-0.747361,-1.12372,-1.10624,-1.69011
-488.639,0.98834,0.179656,4,31,0,495.363,-1.52078,1.17452,2.01291,-1.55798,1.65068,3.65494,-0.334255,-0.4122,-1.64042,-1.08744,-1.00756
-488.916,0.828144,0.179656,5,63,0,493.345,-1.48184,0.68217,2.43031,-1.61409,1.43001,4.10233,-0.536806,-0.495027,-0.975179,-0.921811,-1.77586
-489.518,0.861277,0.179656,5,31,0,495.361,-1.33987,0.790014,2.18376,-1.77542,1.52182,4.51092,-0.300066,-0.551929,-2.03149,-0.674266,-1.8888
-489.929,0.689066,0.179656,5,31,0,494.995,-1.50308,0.904117,1.89192,-1.3635,0.786935,3.13029,-0.646663,0.165471,-0.510507,-0.333865,-1.02101
-490.349,0.977449,0.179656,5,31,0,499.015,-1.46951,1.37174,1.56328,-1.70135,1.44619,4.11779,-0.373457,-0.800422,-1.99368,-0.157335,-0.779181
